steady,꾸준한; 안정된,754
frequent,"빈번한, 잦은",755
achieve,"달성하다, 성취하다",756
assumption,"추정, 산정, 가정",757
share,"공유하다, 함께쓰다;
(생각, 경험, 감정을 남과)함께 나누다
몫, 지분",758
incur,"(손실을)입다, (빚을)지다",759
slightly,약간,760
profit,"수익, 이익",761
reliant,"의존하는, 의지하는
(reliantly 의지하여)",762
illustrate,"분명히 보여주다, 설명하다
(illustrate 설명,해설,삽화)",763
inaccurate,부정확한,764
percentage,"비율, 백분율",765
reduce,"줄이다, 감소시키다",766
tend,"~하는 경향이 있다, ~하기 쉽다",767
audit,"회계 감사, 심사",768
accounting,회계,769
budget,예산,770
financial,"재정의, 금전상의",771
curtail,"~을 줄이다, 삭감하다
(curtailment 단축)",772
deficit,"적자, 부족액",773
recently,최근에,774
substantially,"크게, 상당히
(substantial 상당한, 재력이 있는)",775
committee,위원회,776
frequently,"자주, 흔히",777
capability,"능력, 역량",778
proceeds,수익금,779
reimburse,"변제하다, 상환하다",780
considerably,"상당히, 많이",781
adequate,"충분한, 적절한
(adequately 적절히, 충분히)",782
total,"총계의, 전부의",783
allocate,"할당하다, 배분하다
(allocation 할당)",784
inspector,"조사관, 감독관
(inspect 검사하다)",785
preferred,"선호되는, 우선의",786
quarter,사분기; 4분의1,787
interrupt,"중단시키다, 방해하다
(interruption 방해, 중지, 중단)",788
browse,"흝어보다, 둘러보다",789
prompt,"즉각적인; 신속한, 촉발하다, 유도하다 (promptly 신속히)",790
deduct,"공제하다, 빼다
(deduction 공제)",791
measurement,"측정, 측량; 치수",792
shorten,"단축하다, 짧게하다",793
amend,"수정하다
(amendable 개정할 수 있는)",794
calculate,"계산하다, 산출하다",795
exempt,"면제된, ~이 없는
(exemption 면제)",796
deficient,"부족한, 불충분한",797
compare,비교하다,798
fortunate,운 좋은,799
expenditure,"지출, 비용",800
accurately,정확하게,801
worth,"~의 가치가 있는, (얼마)어치, 가치",802
excess,"초과, 초과량",803
fiscal,"회계의, 재정상의",804
incidental,부수적인,805
inflation,"물가상승, 인플레이션, 통화팽창",806
liable,책임져야 할; ~하기 쉬운,807
spend,"~을 쓰다, 소비하다",808
turnover,"총 매상고, 거래액; 이직률",809
announce,발표하다,810
interested,관련 있는; 관심이 있는,811
active,"적극적인, 활발한",812
accept,"수락하다, 승낙하다",813
foresee,"예견하다, 예감하다",814
expansion,"확장, 팽창",815
relocate,(공장 등을)이전하다,816
competitor,"경쟁업체, 경쟁자",817
asset,자산,818
contribute,"기여하다, 공헌하다",819
dedicated,"(목표 등에)전념하는, 헌신적인",820
misplace,"잃어버리다, 위치를 잘못 잡다",821
considerable,(정도나 양이)상당한,822
last,지속되다,823
emerge,"부상하다, 나타나다
(merge 합병하다)",824
grow,"성장하다, 성장시키다, 증가시키다",825
select,"선발하다, 선택하다",826
merge,"합병하다, 병합하다",827
imply,"암시하다, 넌지시 나타내다, 의미하다",828
vital,필수적인,829
persist,"(집요하게)계속하다, 계속되다, 지속되다
(continue 계속되다, 계속하다)",830
independent,"독립적인, 독자적인",831
force,세력,832
establish,설립하다,833
initiate,"(사업 등을) 착수하다, 시작하다
(commence 시작하다)",834
enhance,"(질 등을) 향상시키다, 높이다, 강화하다
(strengthen 강화하다)
(reinforce 보강하다, 강화하다)",835
renowned,"저명한, 유명한, 명성이 있는",836
informed,"정보에 근거한
(inform 알리다, 통지하다)",837
minutes,회의록,838
waive,"(규칙 등을)적용하지 않다,
(권리,청구등을)포기하다
(abandon 버리다, 단념하다, 그만두다)",839
reach,"(치수,양 등이)~에 달하다;
~에 도착하다",840
authority,권한; 당국,841
acquire,"매입하다, 취득하다
(inquire 묻다)
(inquiry 조사, 문의)",842
surpass,"~을 능가하다, 넘어서다",843
run,"~을 운영하다, 경영하다",844
improbable,"사실이라고 생각할 수 없는,
일어날 것 같지 않은
(probable 있음직한, 일어날것같은)",845
edge,"우위, 유리함; 가장자리, 끝",846
simultaneously,"동시에
(coincidentally 우연히 일치하게 동시발생적으로)",847
reveal,"밝히다, 누설하다",848
productivity,생산성,849
uncertain,"확신이 없는, 불확실한",850
premier,"으뜸의, 첫째의",851
agenda,"의제, 의사일정",852
convene,"(회원 등이)모이다, (회의가)개최되다
(convener 의장,소집자)",853
refute,"부인하다, 반박하다
(refutation 반박, 반론)",854
coordination,조정,855
unanimous,"만장일치의, 동의하는
(unanimously  만장일치로)",856
convince,"납득시키다, 확신시키다",857
consensus,"여론, 일치된 의견",858
defer,"연기하다, 미루다
(differ 다르다)",859
usually,"보통, 일반적으로",860
reschedule,일정을 바꾸다,861
meeting,회의,862
determine,"알아내다; 결정하다, 확정하다",863
report,"보고하다; 출두하다,
(직장,회의 등에 도착을)알리다,
보고서; 보도, 기록",864
comment,"논평하다, 언급하다",865
phase,단계,866
approve,"승인하다, 찬성하다",867
enclosed,동봉된,868
easy,"쉬운, 용이한",869
record,"기록; 경력, 이력, 기록하다",870
suggestion,제안,871
attention,"주의, 경청",872
object,반대하다,873
coincidentally,"우연히, 일치하게, 동시 발생적으로
(coincident 일치하는)",874
crowded,"붐비는, 복잡한",875
undergo,"겪다, 거치다, 경험하다",876
outcome,결과 (=consequence),877
narrowly,"주의 깊게, 좁게; 가까스로, 간신히, 겨우",878
differ,"의견을 달리하다, 다르다",879
discuss,"논의하다, 토론하다",880
give,"(연설, 수업 등을)하다",881
brief,"~에게 간단히 설명하다, 브리핑하다",882
distract,"(주의를)산만하게 하다, 빗기게 하다(distraction 주의산만, 방심)",883
emphasis,"강조, 중점",884
press,"언론(계),보도기관, 누르다",885
organize,"준비하다, 조직하다, 정리하다",886
mention,언급하다,887
persuasive,설득력 있는,888
understanding,이해심 있는,889
adjourn,(회의 등을)휴회하다,890
constructive,건설적인,891
preside,"(회의의)사회를 보다, ~의 의장을 맡아보다",892
irrelevant,"관계가 없는, 무관한
(relevant 관계가 있는)",893
constraint,제한(=restriction),894
host,(대회 등을)주최하다,895
annual,매년의,896
purpose,"목적, 의도",897
enroll,등록하다,898
lecture,"강의, 강연",899
participant,참가자,900
attend,"참석하다, 출석하다",901
encourage,"장려하다, 복돋아주다",902
leave,"휴가, 떠나다, 남기다",903
recommendation,"추천사항, 추천",904
conference,"회의, 회담",905
schedule,~을 예정하다,906
include,포함하다,907
result,"결과,(~의 결과로)되다",908
register,등록하다,909
require,요구하다,910
grateful,"고마워하는, 감사하는",911
overtime,"초과근무, 야근",912
responsibility,"부담, 책임, 의무",913
assent,"찬성하다, 승인, 동의
(approval 승인)
(approve 찬성하다)
(prove 증명하다)",914
regard,"~을 -으로 간주하다, 여기다,
관심,배려",915
tentative,"임시적인, 잠정적인",916
welcome,"반가운, 기꺼이 받아들여지는",917
function,"행사, 연회",918
commence,시작되다,919
objective,"목표, 목적",920
excited,"신이 난, 들뜬",921
reimbursement,"상환, 변제, 배상",922
treatment,"대우, 처우",923
honor,"존경, 명예",924
emphasize,강조하다,925
entry,"(경기 등의)참가자, 출품물",926
bonus,"상여금, 보너스",927
salary,급여,928
earn,"(금전 등을)벌다; (평판을)받다, 얻다",929
arise,"(문제 등이)발생하다, 일어나다 = occur",930
labor,노동,931
union,노동조합,932
existing,"기존의, 현행의",933
exploit,"착취하다, 부당하게 이용하다
(exploitation 개발,개척,약탈,착취)",934
appoint,"임명하다, 지명하다",935
appraisal,평가,936
promote,승진시키다; 촉진하다,937
skilled,"숙련된, 노련한",938
radically,"완전히, 철저히, 근본적으로
(radical 근본적인, 과격한)",939
exceptional,"뛰어난, 예외적인
(exception 예외, 이의, 반대)",940
appreciation,감사,941
evaluate,평가하다,942
suggest,"제안하다, 추천하다",943
preference,선호,944
management,"경영진, 경영",945
predict,예측하다,946
transfer,보내다; 전근시키다,947
award,"상
(reward 보상하다, 포상,보상)",948
mandatory,의무적인,949
competent,"유능한, 능숙한
(competence 능력)",950
performance,"실적,성과; 공연,연주, 연기",951
reward,"~에 보답하다, 보상하다, 포상,보상
(award 상)",952
search,"찾기, 수색, 조사",953
inexperienced,"경험없는, 미숙한",954
early,"시간상 이른, 조기의",955
designate,"지명하다, 지정하다",956
executive,"경영의,관리의",957
dedication,헌신,958
unanimously,"만장일치로
(unanimous 만장일치의)
(anonymously 익명으로, 특색없이)",959
progress,"진행, 진척, 진전, 진보하다, 발전하다",960
congratulate,축하하다,961
dismiss,"해임하다, 해고하다",962
independence,독립성,963
participation,"참여, 참가, 가입",964
praise,칭찬,965
accomplishment,"성과,업적",966
deliberation,"토의, 심의, 숙고
(deliberate 고의의, 숙고하다)",967
leadership,"리더십, 지도력",968
retire,"퇴직하다, 은퇴하다",969
nomination,"임명, 지명",970
reorganize,"재편성하다, 재조직하다
(recognize 인식하다)
(organize 조직하다)",971
serve,"근무하다, 일하다",972
encouragement,격려,973
resignation,"사임, 사직, 사직서",974
strictly,엄격히,975
congestion,"(교통의)체증, 혼잡
(congest 혼잡하게 하다)",976
alleviate,완화하다,977
divert,"우회시키다, 다른 곳으로 돌리다",978
detour,우회,979
fuel,연료,980
malfunction,"오작동, 기능불량",981
permit,"허락하다, 허가증",982
transportation,"교통(수단), 운송 수단",983
opportunity,기회,984
clearly,명확히,985
ongoing,계속 진행 중인,986
detailed,상세한,987
alternative,"대안, 대체, 다른, 대신의",988
obtain,"획득하다, 얻다",989
designated,지정된,990
intersection,"교차로, 교차지점",991
equip,"갖추다, 설비하다",992
commute,통근하다,993
downtown,"시내에서, 도심지로",994
automotive,자동차의,995
closure,폐쇄,996
vehicle,"차량, 운송 수단",997
platform,승강장,998
official,"공무원, 관리, 공식적인",999
transit,"교통, 수송, 통과하다",1000
fare,교통요금,1001
expense,"비용, 지출",1002
trust,"신뢰, 신임, 믿다, 신뢰하다",1003
head,"(~의 방향으로)나아가다, 향하게 하다",1004
drive,"(차 등을)운전하다, 타고가다, 조종하다",1005
fine,벌금,1006
pass,"지나가다, 통과하다",1007
securely,"(매듭 등이)단단하게, 튼튼하게",1008
prominently,"눈에 잘 띄게, 두드러지게
(prominent 눈에 띄는)",1009
reserved,"예약된, 예약한; 지정된",1010
average,"평균치, 평균",1011
collision,충돌,1012
tow,견인하다,1013
reverse,"뒤의, 반대의",1014
obstruct,"(전망 등을)가리다, 차단하다;
(도로 등을)막다
(obstruction 장애물, 방해물)",1015
delinquent,"(세금 등이)연체된, 미불의",1016
overdue,"(지불,반납 등의)기한이 지난, 지불 기한이 넘은",1017
regrettably,유감스럽게도,1018
balance,"잔고, 차감 잔액",1019
deposit,"입금하다, 예금하다",1020
investigation,"조사 (investigate 연구하다, 조사하다)",1021
account,계좌; 설명; 고려,1022
statement,"명세서, 성명서",1023
amount,"액수, 양",1024
withdrawal,(예금의)인출,1025
previously,이전에,1026
due,"만기가 된, 지불 기일이 된;
(금전 등이)~에게 마땅히 지급되어야 할",1027
receive,"받다, 수취하다",1028
expect,"예상하다, 기대하다",1029
certificate,"증명서, 증서",1030
document,"서류, 문서",1031
spending,소비; 지출,1032
successfully,성공적으로,1033
bill,"~에게 청구서를 보내다, 청구서, 계산서",1034
pleasure,"즐거움, 기쁜, 영광",1035
study,연구,1036
summary,"요약, 개요
(emphasize 강조하다)",1037
temporary,임시의,1038
lower,"(양,가격을)줄이다",1039
transaction,"거래, 업무",1040
double,두배로 만들다,1041
identification,"신분증, 신분 증명서",1042
dissatisfaction,"불만, 불평",1043
in common,"공통으로, 공동으로",1044
interest,관심; 권리; 이자,1045
reject,"거절하다, 거부하다",1046
relation,관계,1047
tentatively,"임시로, 시험적으로
(tentative 시험적인, 임시의, 가설)",1048
alternatively,"그렇지 않으면, 그 대신에",1049
attentive,"주의 깊은, 세심한",1050
convert,"전환하다, 변환하다",1051
heavily,"몹시, 심하게",1052
loan,"대출, 대출금",1053
unexpected,예기치 않은,1054
cash,현금으로 바꾸다,1055
mortgage,(담보)대출,1056
payable,지불해야 하는,1057
personal,개인의,1058
investment,"투자, 투자금",1059
incrative,"수익성 있는, 돈벌이가 되는
(profit, earning, gainings 이익)
(income 수입, 소득)",1060
inherently,"본질적으로
(inherent 본래 갖추어져 있는, 고유의)",1061
secure,"확보하다, 얻어 내다;
안전하게 지키다, 고정시키다",1062
foreseeable,"예견할 수 있는
(oversee 감독하다)
(overseas 외국의)",1063
innate,타고난,1064
property,재산,1065
on behalf of,~을 대신해서,1066
lease,임대차(계약),1067
sponsor,"후원하다, 후원자",1068
propose,제안하다,1069
support,"후원, 원조, 지지, 지원하다,
후원하다; 살게하다,
(생명, 기력 등을)유지하다",1070
distributuion,"분배, 배급",1071
consider,고려하다,1072
nearly,"거의, 대략",1073
consent,"동의, 허락, 동의하다
(consentaneous일치하는)",1074
gratitude,"고마움, 감사",1075
consult,"상의하다, 상담하다",1076
advice,"조언, 충고",1077
partially,"부분적으로, 일부분은",1078
evident,"분명한, 명백한,",1079
reliability,"신뢰도, 믿음직함",1080
cautious,"조심하는, 신중한",1081
insight,"식견, 통찰력",1082
portfolio,"포트폴리오, 투자 자산 구성",1083
possible,"가능한, 있음직한",1084
speculation,"추측
(speculate, suppose, guess, infer 추측하다)",1085
solely,"오로지, 혼자서, 전적으로",1086
entrepreneur,사업가,1087
eventually,"결국, 마침내",1088
shareholder,주주,1089
outlook,전망,1090
stability,"안정, 안정성",1091
bond,채권,1092
depreciation,"가치 하락, 화폐의 구매력 저하
(depreciate : ~의 가치를 떨어뜨리다, 가치가 떨어지다)",1093
increasing,증가하는,1094
prevalent,"유행하고 있는, 널리 퍼진
(prevalence 보급, 유행)",1095
rapid,"빠른, 신속한",1096
unprecedented,"전례 없는
(precedented 전례가 있는)",1097
yield,"(이윤을) 가져오다, 산출하다",1098
furnished,가구가 비치된,1099
residence,"거주지, 주택",1100
spacious,(공간이)넓은,1101
drape,(방 등을 커튼 등으로)장식하다,1102
unoccupied,"(집 등이)비어 있는, 사람이 살지 않는
(occupy 차지하다, 점유하다)",1103
renovation,"수리, 개조",1104
appropriate,"적당한, 적합한(appropriately 적합하게)",1105
delay,"연기하다, ~을 뒤로 미루다",1106
community,"지역 사회, 공동체",1107
construction,"건설, 건축",1108
repair,수리하다,1109
currently,현재,1110
regularly,정기적으로,1111
arrange,"배열하다, 정돈하다",1112
location,"장소, 위치",1113
restore,"복구하다, 회복시키다
(recovery 회복, recover되찾다, 회복하다)",1114
presently,"현재
(present, current현재의)
(latest, recent, up to date 최근의)",1115
numerous,많은,1116
abandon,"그만두다; 버리다(abondonment 버림, 포기)",1117
contractor,"계약자, 도급업자",1118
develop,개발하다,1119
maintain,"유지하다, 관리하다",1120
densely,"빽빽이, 밀집하여",1121
prepare,"준비하다, 채비를 갖추다",1122
finally,"결국, 마침내",1123
district,"지역, 지구",1124
renewal,재개발,1125
compulsory,의무적인,1126
interfere,"방해하다, 해치다",1127
relocation,"이전, 재배치",1128
totally,"완전히, 전적으로",1129
actually,"실제로, 사실은",1130
architect,건축가,1131
enlarge,"확장하다, 확대하다",1132
install,"설치하다, 장치하다",1133
permanent,영구적인,1134
suppose,"생각하다, 추측하다(guess, infer 추측하다)",1135
adjacent,인접한,1136
consist,"구성되다, 이루어지다",1137
utility,공공시설; 공공요금,1138
conserve,"보전하다, 유지하다",1139
chance,"가능성, 기회",1140
forecast,(날씨의)예보,1141
waste,"쓰레기, 폐기물",1142
dispose,"처분하다, 처리하다",1143
recycling,재활용,1144
clear,"맑게 갠; 명백한, 분명한
또렷하게, 완전히; 떨어져서",1145
damage,"피해, 손해, 손상시키다",1146
significant,"상당한; 중대한, 중요한",1147
solution,해결책,1148
occur,"(일이)발생하다, 생기다(happen, take place)",1149
ideal,이상적인,1150
preserve,"보존하다, 보호하다(=conserve, maintain, retain, keep)",1151
aid,"원조, 돕다",1152
excessive,"지나친, 과도한(excess 초과, 초과량)",1153
intensively,집중적으로( intense 격렬한),1154
vary,"다르다, 다양하다",1155
pleasing,"즐거운, 기분 좋은, 만족스러운",1156
mark,"점수, 평점, 표시, 축하하다",1157
inaccessible,"접근이 불가능한, 이용이 불가능한",1158
disturb,방해하다,1159
pollutant,오염물질,1160
emission,"배기가스, 방출",1161
dense,"빽빽한, 밀집한",1162
environmental,환경적인,1163
consistent,"일치하는, 지속적인, 한결같은",1164
leak,"누출, 누출량",1165
organization,단체,1166
continually,계속해서,1167
contaminate,오염시키다(=pollution),1168
disaster,재난,1169
discharge,방출하다,1170
resource,"자원, 자료",1171
prominent,"유명한, 두드러진",1172
deplete,고갈시키다(depletion 고갈),1173
purify,정화시키다,1174
endangered,멸종 위기에 처한,1175
extinction,멸종,1176
drought,가뭄,1177
inflict,"(고통,피해를)입히다, 가하다",1178
migration,"이동, 이주",1179
ecology,"생태, 자연환경",1180
habitat,"(동, 식물의)서식지",1181
fatigue,피로,1182
checkup,건강 진단,1183
symtom,증상,1184
physician,내과의사,1185
diagnosis,진단,1186
prescribe,"(약을)처방하다, 규정하다",1187
recovery,"회복, 쾌유",1188
recognize,"인정하다, 알아보다
(organize 조직하다)",1189
join,~에 가입하다,1190
comprehensive,"종합적인, 포괄적인",1191
participate,"참여하다, 참가하다",1192
recommend,"권고하다, 추천하다",1193
necessary,필요한,1194
ability,능력,1195
operation,수술,1196
cleanliness,청결,1197
duration,"지속 기간, 지속",1198
examination,"진찰, 검사",1199
eliminate,제거하다(elimination 제거),1200
easily,쉽게,1201
dental,치과의,1202
dietary,"식이 요법의, 규정식의",1203
related,관련된,1204
transmit,"전염시키다(transmittable 전염가능한, 유전가능한)",1205
periodically,주기적으로,1206
reaction,반응,1207
simple,단순한,1208
coverage,"(보험의)보상 범위; (신문 등의)보도, 취재범위",1209
exposure,노출,1210
pharmaceutical,"제약의, 약학의",1211
premium,보험료,1212
relieve,완화시키다,1213
combination,"결합, 연합",1214
conscious,"알고 있는, 자각하고 있는
(consciousness : 의식)",1215
deprivation,"박탈, 상실(deprivative 박탈하는, 빼앗는)",1216
health,"건강; (사회,기관의,)번영,안녕",1217
induce,"유발하다 (reduce줄이다, 낮추다)",1218
insurance,보험,1219
nutrition,영양,1220
prevention,"예방(prevent 예방하다, 방해하다)",1221
susceptible,"~에 감염되기 쉬운, 영향 받기 쉬운",1222
